2020/01/29 07:52:28 , rsu1, 10
2020/01/29 07:52:40 , rsu1, 2
2020/01/29 07:53:25 , rsu1, 2
2020/01/29 07:53:27 , rsu1, 1
2020/01/29 07:53:56 , rsu1, 20
2020/01/29 07:53:59 , rsu1, 1
2020/01/29 07:54:16 , rsu1, 2
2020/01/29 07:54:53 , rsu1, 1
2020/01/29 07:55:15 , rsu1, 2
2020/01/29 07:55:37 , rsu1, 10
