2020/01/27 22:18:27 , ambulance.go, 1
2020/01/27 22:18:32 , ambulance.go, 4
2020/01/27 22:18:37 , ambulance.go, 5
2020/01/27 22:18:42 , ambulance.go, 2
2020/01/27 22:18:52 , ambulance.go, 3
